ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,IBI,HRV,label,subject
-44.151041666666664,-30.30625,-21.326041666666665,65.01026139236836,3.4280213480384094,87.02507769175273,827.2569444444445,422.90713688535857,0,17
-21.541666666666668,-39.065625,-44.97291666666667,64.4234110034154,1.5330219671229706,89.92121147985488,755.6089743589744,395.7395433668595,0,17
-39.225,-33.009375,-33.35729166666667,64.7516390903308,1.5207679361248492,87.08067258783862,925.78125,518.4353398572508,0,17
-33.14375,-43.05625,-26.470833333333335,64.50992106075994,3.605158535744989,76.4390947874636,942.5403225806451,552.7511683991872,0,17
-34.98854166666667,-26.076041666666665,-47.990625,64.86445915211253,0.19595213001533568,69.05112755931331,1103.3653846153845,507.82932664429677,0,17
-35.46145833333333,-26.038541666666667,-47.748958333333334,64.93091299747228,0.42140121185270385,54.763285592335805,1360.1190476190477,674.6671633109175,0,17
-33.213541666666664,-26.079166666666666,-49.0,64.81012268612848,0.6250645905086465,43.439071991760336,1591.9117647058824,446.9542106371188,0,17
-29.603125,-26.00625,-51.00208333333333,64.45225874964811,0.23954902436761422,53.303496929763,1403.125,754.6116441936417,0,17
-28.558333333333334,-26.654166666666665,-51.178125,64.42909276128822,0.38639050711270456,49.49092552490959,1617.6470588235295,494.41460413427313,0,17
-24.121875,-28.15625,-52.53541666666667,64.3190328601877,0.36590563003988125,59.784067191895964,1162.5,581.4935645602624,0,17
-23.973958333333332,-28.0,-52.99270833333333,64.5523173147027,0.09351988344488125,48.210135044363625,1421.875,551.612468848805,0,17
-23.957291666666666,-28.0,-52.99583333333333,64.54879619156165,0.09010301642670117,40.225436427822686,1773.4375,612.6912966576235,0,17
-23.917708333333334,-27.997916666666665,-53.0,64.53689646962059,0.11380862360489541,57.70748151979199,1358.6309523809523,651.2832884966416,0,17
-23.866666666666667,-28.110416666666666,-52.942708333333336,64.53553245932959,0.6084887214635251,39.183243266909436,1769.53125,503.69726771146975,0,17
-23.971875,-27.967708333333334,-52.98125,64.52886705745246,0.18903160659817803,39.385631114699606,1738.28125,449.82635538616455,0,17
-23.876041666666666,-27.947916666666668,-52.98854166666667,64.49125240868915,0.1915622407454212,38.79020923465159,1837.5,692.9069040488569,0,17
-44.1125,-27.59375,-12.292708333333334,65.06685531055074,4.405863327717073,40.79236348897242,1736.328125,431.80821360105386,0,17
-44.58229166666667,-27.552083333333332,9.751041666666667,65.02967308097213,4.553610543501655,35.946419110232895,1851.5625,531.7399701295111,0,17
-51.438541666666666,-36.677083333333336,-11.135416666666666,64.97172122837254,1.4816316307745065,54.701969830722476,1396.875,721.5691280667068,0,17
-50.06458333333333,-37.74270833333333,-15.634375,64.90449654654186,0.9650533870913106,39.77125857565301,1761.71875,546.7708234108082,0,17
-52.38229166666667,-36.469791666666666,-10.588541666666666,65.03410203164773,1.7677522273308326,59.50199048634634,1425.0,525.3640654972411,0,17
-55.24791666666667,-33.526041666666664,-6.361458333333333,64.9795761783606,0.3601106505398057,66.23182833723082,1236.4130434782608,802.6887964692621,0,17
-51.432291666666664,-35.860416666666666,5.275,64.70391244254328,1.447902952903003,48.534208391544524,1420.3125,558.2349268476772,0,17
-54.08958333333333,-33.0,11.963541666666666,64.48191326166882,0.23837040074301916,48.957970355710245,1531.25,793.8907902259325,0,17
-15.902083333333334,-51.50416666666667,14.960416666666667,63.73709596587334,4.0245721723416095,53.17286884661452,1500.0,758.0753978487426,0,17
-2.946875,-57.145833333333336,25.576041666666665,62.68580367842745,0.31360886942886645,44.02777073254814,1612.8472222222222,465.67619635637504,0,17
-20.30625,-50.84166666666667,14.921875,63.62112793763663,2.1430597151901893,36.63028267669658,1652.5735294117646,210.9375,0,17
-42.8,-39.938541666666666,-15.304166666666667,64.83012103599611,3.008354720567797,32.604443682884614,1862.5,240.4713099162915,0,17
-54.60208333333333,-35.00416666666667,-5.195833333333334,65.08722033249352,0.6271624373115674,31.979757781662975,1902.0833333333333,260.92212850361545,0,17
-53.684375,-36.072916666666664,-4.878125,65.11766013792385,1.0995854499957916,40.89198543974014,1707.7205882352941,545.7577873929057,0,17
-52.753125,-37.2625,-0.7802083333333333,64.6846751023492,0.34625169582229953,48.31984990482486,1526.0416666666667,556.0806087091628,0,17
-53.01770833333333,-37.0,0.8833333333333333,64.65903260029141,0.12129108700857605,44.50957656667385,1572.9166666666667,566.7223065965532,0,17
-53.010416666666664,-36.998958333333334,1.003125,64.6532334855555,0.08553671091754718,57.29433299861921,1348.4375,840.5152418073847,0,17
-53.00208333333333,-36.97083333333333,-3.9614583333333333,64.87359711449035,0.29000993107730194,50.92316774882215,1560.763888888889,801.6455387844065,0,17
-53.014583333333334,-36.88333333333333,-7.025,64.9658829627169,0.21575651686582709,50.763291336965935,1465.625,534.769687268316,0,17
-43.496875,-44.233333333333334,-17.085416666666667,64.66226819445106,1.6634643415326278,70.05590783708978,1091.3461538461538,747.9659918739623,0,17
-30.705208333333335,3.99375,-45.92916666666667,64.94994155110054,6.202308777809244,60.616037905860246,1315.4761904761904,700.3417134692177,0,17
-55.401041666666664,-12.583333333333334,0.271875,65.01462765859877,3.7182353001249093,75.05905909001754,962.5,695.1475128741903,0,17
-63.87083333333333,-8.848958333333334,3.89375,65.2893114067624,1.5202053690664918,50.10572121357309,1351.1904761904761,465.6145133047293,0,17
-60.71458333333333,-1.6875,5.025,65.83206282160778,7.769861945484393,50.99978675656776,1383.9285714285713,729.6724436348136,0,17
-47.4,44.64895833333333,0.996875,65.12863245265021,0.3397079838128147,39.946756555323205,1748.046875,631.9406288041095,0,17
-46.93125,44.936458333333334,1.165625,65.02770494831542,1.2697135457130861,66.15903580288641,1116.25,452.5409310447325,0,17
-40.96458333333333,20.101041666666667,3.7,64.85649054232307,6.090225190162602,38.17630621625614,1651.0416666666667,266.6771980150843,0,17
-44.639583333333334,47.11145833333333,-0.009375,64.99003196688685,1.0703947603688382,71.87727420554292,1050.4807692307693,557.827818417117,0,17
-44.4375,47.25208333333333,0.6572916666666667,64.87639359106664,0.3741830438964545,53.07507873998204,1531.25,631.8633571297938,0,17
-43.59166666666667,47.9875,-0.0625,64.83604235793128,0.3624380782171972,49.5132107534553,1654.513888888889,942.7548804996358,0,17
-42.89895833333333,48.58541666666667,0.38645833333333335,64.819904002722,0.3634947196839363,46.79462771217135,1669.1176470588234,729.1620163542187,0,17
-47.171875,44.41354166666667,2.5729166666666665,65.04415781733606,1.1651325390192417,60.1401132748413,1262.2282608695652,695.8110763542592,0,17
-49.177083333333336,42.35208333333333,4.148958333333334,65.091502770666,1.0505040328563953,57.192577347883784,1357.142857142857,658.0703918464953,0,17
-41.6,49.729166666666664,1.4802083333333333,64.9168190400223,0.5336016538564987,44.78222056125031,1521.3815789473683,547.2468973568208,0,17
-40.255208333333336,50.916666666666664,0.6666666666666666,64.92163272805966,0.343601886294737,40.735107942490245,1722.65625,445.5363107162722,0,17
-40.764583333333334,50.45,1.2364583333333334,64.92201119763038,0.9822187747244705,48.53746774627547,1519.0972222222222,611.621518876618,0,17
-49.86770833333333,41.771875,2.8875,65.140861292435,0.5750565882966892,44.80506809942516,1630.514705882353,618.6691077173241,0,17
-58.925,13.002083333333333,14.303125,65.34292735225623,3.888119087394862,76.50862352777438,940.5241935483871,673.9913374196042,1,17
-58.496875,10.582291666666666,6.594791666666667,65.38898250634885,6.355831321267474,65.70140278717791,1097.2222222222222,512.7579088389793,1,17
-58.94479166666667,11.953125,3.3760416666666666,65.48671536939155,6.308022811861324,93.47056476095389,763.1578947368421,421.6168504472766,1,17
-57.565625,8.340625,10.782291666666667,65.67611278806912,8.820978822225932,81.70573264393622,866.4772727272727,538.524414415795,1,17
