ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,IBI,HRV,label,subject
49.45104166666667,-10.685416666666667,16.866666666666667,63.347156923134314,7.8678672304377155,77.98855823844588,992.4568965517242,663.0178232359756,0,15
60.010416666666664,-11.584375,11.25,63.01672259723848,2.0696130321135517,77.52888198939827,927.0833333333334,486.96644099483115,0,15
35.963541666666664,-13.490625,38.692708333333336,62.89634923145689,5.669020640399734,72.92732340177848,1071.7592592592594,672.5594679883477,0,15
33.619791666666664,-17.539583333333333,49.48020833333333,62.528502753327345,1.3840195424198134,84.12321486684314,885.0806451612904,638.3725646125464,0,15
32.885416666666664,-20.763541666666665,48.42604166666667,62.570126208133985,2.3708591195705813,74.43941191545943,909.1796875,525.6764075777711,0,15
31.138541666666665,-21.916666666666668,49.09166666666667,62.48737913850276,2.394296709755035,74.83686132437232,1000.0,670.1857918038211,0,15
26.70625,-20.998958333333334,51.96458333333333,62.35960053782172,1.3609172507190508,82.41784198131505,871.3235294117648,494.2555907778399,0,15
29.832291666666666,-10.114583333333334,48.82083333333333,62.692008462119034,2.2468941494711414,83.0167330340498,815.1041666666666,434.39587565458567,0,15
32.728125,-16.203125,48.14270833333333,62.4917980973029,2.6035160007054614,79.63510306534059,934.4758064516129,587.3004980416752,0,15
35.396875,-13.196875,45.484375,62.648355630501314,2.6448053099551925,74.49336281499347,1064.8148148148148,722.3207706227732,0,15
40.264583333333334,-17.578125,43.891666666666666,62.61518202796417,1.4333892021752515,78.09697635500825,1001.1160714285714,643.3644566449673,0,15
33.51875,-30.460416666666667,41.725,62.45420159781193,1.6431025875454384,70.04637302834563,1121.3942307692307,678.3481775607568,0,15
40.41041666666667,-25.863541666666666,37.29895833333333,62.59739616028739,2.9533445366292934,79.23502323270455,980.2083333333334,776.103739899639,0,15
37.036458333333336,-27.946875,29.0125,62.55762862903178,1.952929503458308,81.63902289367029,921.875,735.3877282679504,0,15
40.740625,-24.889583333333334,30.960416666666667,62.63665525012728,2.8299812855746684,81.982506451989,960.4166666666666,661.0813535673828,0,15
43.655208333333334,-8.232291666666667,35.708333333333336,63.50723335801398,6.371163777319072,85.02156336615002,904.296875,581.7711416788586,0,15
26.63125,-9.797916666666667,54.075,62.662519959985396,2.3541294776976076,72.89238645206791,1020.0892857142857,589.5931487208094,0,15
38.734375,-11.355208333333334,43.96666666666667,62.68652191564229,1.5288787132073556,86.58220372881378,853.8602941176471,526.9714068489519,0,15
36.123958333333334,-13.161458333333334,44.95104166666667,62.72395121301679,2.087339429454613,87.81256368270964,895.8333333333334,745.8585198552236,0,15
16.578125,-21.826041666666665,56.139583333333334,62.56545957416053,0.4618097812786246,89.36830327410861,840.9926470588235,606.5945209765645,0,15
30.572916666666668,-10.459375,51.58125,62.785184574190026,2.0672984750369254,74.9488393617836,1016.1637931034483,637.9517394560501,0,15
40.49791666666667,-1.7739583333333333,47.84166666666667,62.731493992410556,0.38497161820843695,93.14895859578643,804.6875,614.5555885585709,0,15
41.953125,-0.765625,46.65,62.767325080668755,0.3713518784820491,87.22321143076013,839.2857142857143,590.1107510708576,0,15
40.75833333333333,-0.9125,48.047916666666666,63.01614934881415,0.25885243147789855,88.138874483118,819.6428571428571,533.1120050481612,0,15
43.11666666666667,-1.021875,45.634375,62.85536583654848,0.4364465072089103,85.8672433824818,858.9015151515151,623.557906605814,0,15
44.036458333333336,-22.357291666666665,34.23020833333333,62.6619877039964,1.8442718484192058,78.87112001311378,943.5483870967741,641.9574557554415,0,15
38.271875,-27.901041666666668,31.9375,62.72113634559956,4.511177471944057,98.02348513404513,697.172619047619,501.0706905120713,0,15
31.127083333333335,-25.80625,41.704166666666666,62.59179187181838,2.823429995880256,83.49019313518923,891.0984848484849,540.6735437020892,0,15
21.585416666666667,-24.742708333333333,53.12083333333333,62.46002760647575,0.32620504536170675,88.87838804721972,828.5714285714286,533.9464440812944,0,15
22.573958333333334,-21.114583333333332,48.90416666666667,62.72745065538196,2.903886925591704,83.64960208698307,938.508064516129,751.7124547214404,0,15
29.291666666666668,-17.958333333333332,42.45,62.82855466263761,5.058183369942026,94.53303614697386,785.472972972973,571.7791738172274,0,15
41.11145833333333,-15.646875,28.13125,62.860965789349244,3.563855126628665,62.43870498393,1100.9615384615386,610.3597811946655,0,15
48.244791666666664,-21.154166666666665,32.08020833333333,62.71921075798179,2.134678405723152,93.20089656930915,777.1381578947369,592.013820088413,0,15
33.145833333333336,-10.004166666666666,47.06666666666667,62.673194789232845,4.992685140370561,81.66253999867725,872.1590909090909,540.8992711072691,0,15
30.717708333333334,-13.119791666666666,49.13854166666667,62.8028659174159,3.290616592537051,76.52944413744699,865.8088235294117,421.76099750350494,0,15
21.475,-17.692708333333332,55.46458333333333,62.55687188321979,1.5920600448550364,67.03767969097899,1030.1339285714287,598.2408141871126,0,15
33.28333333333333,-29.13125,41.348958333333336,62.60948700486316,2.486013271861356,90.65742884521168,799.4791666666666,491.70008461895327,0,15
43.56041666666667,-29.507291666666667,28.495833333333334,62.702602486413966,1.9746560284650134,87.64768761337322,846.5909090909091,591.7936520126758,0,15
52.885416666666664,-20.258333333333333,26.404166666666665,62.732805274690826,0.47580706985442545,67.60061695003559,1012.9310344827586,420.01076197946566,0,15
53.420833333333334,-16.689583333333335,26.028125,62.90533594360204,2.6780281594055353,78.62729969912498,952.0833333333334,593.2109622129848,0,15
52.553125,-4.858333333333333,14.595833333333333,63.207886534463164,2.5036549642002672,93.7575106082846,828.125,730.245800105299,0,15
62.983333333333334,-6.016666666666667,-3.165625,63.35042075316134,0.12999511822224463,95.39114767820242,719.5121951219512,461.85026151611095,0,15
62.903125,-6.242708333333334,-2.46875,63.2686803514464,0.3888057610613865,86.5032949967794,916.015625,755.7741438099168,0,15
57.28125,-2.9520833333333334,-2.8270833333333334,63.26765733697207,4.313906013288222,95.84004461963609,762.668918918919,587.3189732921021,0,15
62.00208333333333,-8.007291666666667,-7.546875,62.97286189487031,0.09081906696154152,90.69924516192947,793.4027777777778,510.98425681647535,0,15
62.00833333333333,-8.0,-7.004166666666666,62.913401469092285,0.08990136529076852,89.72472014449947,823.7847222222222,588.0838664073103,0,15
62.145833333333336,-5.052083333333333,-0.13541666666666666,62.96401704068094,1.3834045326072415,80.69342557244073,926.4112903225806,510.78855499772754,0,15
62.094791666666666,-0.9979166666666667,10.409375,62.973122555049244,0.2746251992831104,74.90195904048976,1023.7068965517242,540.6211292181827,0,15
62.12708333333333,-1.0020833333333334,10.001041666666667,62.934945909776765,0.32895035107258913,83.22894804940546,916.9921875,656.7058708481687,0,15
62.06875,-1.0,10.04375,62.884414430046704,0.2508421617919788,95.35019464333776,774.3055555555555,610.4557723537391,0,15
62.032291666666666,-1.8208333333333333,10.752083333333333,62.986835574540216,0.17441131223373957,83.17203849380104,868.5661764705883,516.1627705305937,0,15
62.56041666666667,-1.828125,6.116666666666666,63.083190180375446,1.534896847755568,96.43486031691373,758.0128205128206,589.3840520876546,0,15
63.001041666666666,-2.0,2.003125,63.06462458074852,0.03229792432227308,80.90115461830152,918.3467741935484,543.4865262052657,0,15
50.19583333333333,-9.922916666666667,17.509375,63.27157238153937,3.7048396322859736,77.84658804016246,925.78125,478.13191803976764,0,15
39.165625,-11.980208333333334,27.754166666666666,63.802558225036854,12.957792916778514,82.33073966187163,926.0416666666666,661.0304129891086,1,15
56.5,-5.290625,0.04895833333333333,64.45166410631448,10.470080098076961,84.41110201944868,824.1071428571429,420.08402520840303,1,15
44.62916666666667,-22.73125,22.790625,63.74915490412905,11.782244721445277,64.68244579120982,1143.75,636.4510876565195,1,15
33.8625,-25.983333333333334,34.260416666666664,63.380694991714236,10.01530091246836,79.56516152093668,926.0416666666666,558.2635003077507,1,15
38.06979166666667,-6.915625,29.586458333333333,63.85518984450633,11.92088244449165,77.18430850526546,1012.2767857142857,676.9230579533313,1,15
36.55833333333333,-22.738541666666666,26.279166666666665,62.83007579322507,7.099685496620699,89.57232588648793,856.6176470588235,719.120457889042,1,15
38.46875,3.941666666666667,19.24375,63.910585292084306,8.778382783285533,85.62756052801056,883.5227272727273,673.1909351411753,1,15
31.871875,-25.535416666666666,32.15625,64.04719884554866,10.9704654279304,82.36086272742823,908.203125,639.2281683481083,1,15
38.08645833333333,-17.701041666666665,30.858333333333334,64.49745155065575,14.092092704923141,93.32247140312214,775.3378378378378,496.2150578938084,1,15
35.061458333333334,-35.55520833333333,33.2625,62.442295638487494,4.2457487045740825,86.71129381367346,839.2857142857143,591.4234604399995,1,15
44.02395833333333,-4.509375,20.995833333333334,65.34841144385692,12.791831577132504,71.16093433884905,1089.1203703703704,580.4429881564597,1,15
50.74791666666667,-16.854166666666668,17.964583333333334,62.971258992127666,1.2440354816939314,88.79175526684098,842.8308823529412,670.1053597620439,1,15
42.996875,-8.117708333333333,44.865625,62.68309529173883,0.34668378500927316,70.1885055272305,1136.71875,692.1470906597064,1,15
43.526041666666664,-7.916666666666667,44.303125,62.633152723329914,0.4772455021921261,78.54343453402801,1012.9310344827586,780.1554833012455,1,15
41.67916666666667,-7.135416666666667,46.338541666666664,62.831759370851415,2.418292654627243,80.8449814231898,1005.3879310344828,764.8273906575262,1,15
40.96875,-6.58125,47.08229166666667,62.75995035158689,0.22380839949138095,79.20396801805414,1030.1339285714287,694.4878458659701,1,15
57.13229166666667,-17.720833333333335,6.14375,62.976517182573886,1.4189756468344021,84.39363622813909,863.28125,566.1285296615727,1,15
59.858333333333334,-19.301041666666666,1.878125,62.952169191071924,0.47149846799423406,75.5172036076607,1060.1851851851852,716.4731914975016,1,15
59.14791666666667,-17.841666666666665,9.775,62.85779930550596,0.5837948858417019,82.68330016506712,896.780303030303,698.2688205147964,1,15
60.471875,-13.932291666666666,-6.923958333333333,63.00683404257945,2.52782625936172,87.93750414898537,909.1796875,767.0278047279684,1,15
