ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,IBI,HRV,label,subject
35.334375,31.160416666666666,15.545833333333333,63.64056393813835,4.2101658679587075,87.30333390714596,795.6081081081081,426.924513152566,0,9
35.48229166666667,38.28125,26.889583333333334,63.50866538549115,2.81632963631474,84.56182182906173,809.8958333333334,419.16290943123425,0,9
39.21875,16.03125,42.01145833333333,63.19860499235218,2.1717585855641883,83.52438457469549,812.5,469.9983377630181,0,9
43.371875,11.663541666666667,40.334375,63.111068521912514,1.2732458609647406,79.28054926435085,914.0625,583.5553053094785,0,9
41.46875,26.120833333333334,38.81041666666667,63.24114190629885,1.2515205634369484,81.28285866962007,875.0,598.5059944588908,0,9
41.46875,26.817708333333332,36.31666666666667,63.30846811073022,1.3894509008916627,81.80192728715495,886.3636363636364,587.9652413195869,0,9
33.545833333333334,25.76875,46.74791666666667,63.17705425603597,0.2802954332249989,83.10822922900608,866.4772727272727,601.9175088830694,0,9
30.094791666666666,25.94375,48.99375,63.08191625514211,0.20404226499433717,80.50127481108264,886.3636363636364,599.9369270233747,0,9
30.36875,26.059375,48.87291666666667,63.2378110244874,0.3723329574722006,84.9997024608698,844.6691176470588,621.7957635678367,0,9
38.588541666666664,23.082291666666666,42.140625,63.21492398555514,1.7336888899550769,88.14581506040314,812.5,612.5131301113662,0,9
28.669791666666665,24.719791666666666,50.233333333333334,63.10002198023495,0.5512646918977645,92.62270060046758,782.9391891891892,659.7953175880465,0,9
28.14375,26.48125,49.858333333333334,63.176033386940475,0.886973595350991,73.86227074467993,985.4166666666666,744.4342694056458,0,9
38.19166666666667,25.925,35.15208333333333,63.35222267179896,1.678927994128481,87.28021650165148,833.9285714285714,599.119490254608,0,9
30.729166666666668,27.745833333333334,46.42916666666667,63.277022425777155,2.1596912420596746,82.71950522758043,863.0514705882352,471.5823520581821,0,9
36.001041666666666,39.50625,14.816666666666666,63.47101073920346,1.491141870263523,87.07247838336367,859.375,769.6679355804074,0,9
24.728125,57.64791666666667,1.9447916666666667,63.86199518653813,0.8086433873548073,91.18446010151396,782.0723684210526,583.4137653686458,0,9
18.063541666666666,61.00416666666667,5.951041666666667,63.9057709050177,0.24227058301338592,86.01858010798497,849.2647058823529,652.7912098338669,0,9
22.726041666666667,38.1875,26.934375,63.50660634463572,2.9479004824012764,89.23783400150549,815.1041666666666,645.6412924925329,0,9
20.695833333333333,13.463541666666666,54.99166666666667,63.15549400069074,2.586671450993212,84.19815604356084,922.3790322580645,787.0617166609834,0,9
14.497916666666667,12.6875,59.755208333333336,63.064278942665034,1.209275172049587,76.7277572483458,973.9583333333334,628.2244410048547,0,9
31.338541666666668,16.390625,49.36770833333333,63.40371189332407,4.701899596442004,81.70134130723596,854.4642857142857,551.8809747528153,0,9
40.028125,14.008333333333333,35.76354166666667,63.23668692285949,3.390330911123277,89.4962114680842,786.3175675675676,549.6457587114127,0,9
36.028125,20.304166666666667,41.278125,63.36400553200534,2.7576958268325638,87.10495845586752,816.8402777777778,549.4518372237657,0,9
39.39479166666667,20.848958333333332,43.484375,63.21085051877688,2.051382060833604,88.93182613154576,819.4444444444445,695.7500128330167,0,9
35.6875,19.689583333333335,47.791666666666664,63.26095863876919,1.5003706555160894,90.13009119979247,801.5202702702703,660.7607870540847,0,9
32.365625,20.265625,48.94479166666667,63.26215167884847,2.2015994100584573,81.12650628107386,892.578125,657.4010642478407,0,9
30.434375,18.761458333333334,50.80520833333333,63.19482900980471,1.257495429367079,88.82189798000309,788.8513513513514,514.9406232626351,0,9
21.36875,50.921875,7.765625,63.943986357140396,3.43298103080155,78.9237129407737,945.8333333333334,685.63618833797,0,9
28.557291666666668,33.74791666666667,34.97708333333333,63.473024522567535,2.3850994998547814,84.36772188262587,815.1785714285714,494.1058844013093,0,9
38.344791666666666,19.198958333333334,41.952083333333334,63.256129052563594,2.2036077884732514,83.0904472396674,856.4453125,624.1425569944842,0,9
37.46875,15.048958333333333,47.621875,63.136908768969946,1.4956607565779176,83.82783976684549,817.7083333333334,499.3299081197291,0,9
33.37708333333333,15.847916666666666,49.96458333333333,63.07579830742543,1.6930990956390768,80.6361643799504,889.6484375,537.2643425636235,0,9
32.5,13.985416666666667,51.723958333333336,63.09054275132503,1.5801762591227606,78.939907547573,944.7916666666666,668.3762652103617,0,9
36.75625,17.108333333333334,46.62916666666667,63.14899859570805,2.0206788527445165,72.41941455023117,1060.267857142857,599.7503821035327,0,9
34.02708333333333,14.492708333333333,50.911458333333336,62.93080709334222,0.26413742738806867,91.43352363312297,822.6102941176471,715.3865637584065,0,9
35.075,15.226041666666667,47.353125,63.097008097674355,1.0392637403547487,94.12787991316986,797.2972972972973,719.2781875680026,0,9
30.910416666666666,17.2375,51.69895833333333,63.15279921608291,1.1690421320255202,87.11314447861292,928.4274193548387,833.0924130911291,0,9
44.40833333333333,15.436458333333333,39.1,63.166312505794714,2.2623010601927267,89.14976379392036,826.7857142857143,551.8029023253736,0,9
42.99166666666667,26.992708333333333,22.326041666666665,63.396628893471735,2.961690667522664,74.52360549071334,977.0833333333334,556.4509516911,0,9
45.092708333333334,23.880208333333332,30.828125,63.30583128183612,1.4541093662557363,63.2982878440293,1106.25,594.0240595576355,0,9
55.18125,-17.471875,13.927083333333334,62.864677977511654,2.138918211875834,77.06258126422006,909.1796875,590.6113989729407,1,9
59.63125,-16.177083333333332,6.36875,62.9126401483684,1.8268030988323247,85.07051305306514,846.4285714285714,618.811271476112,1,9
61.13229166666667,-12.342708333333333,-2.234375,62.921307301833764,1.4950348139317333,78.54823316642016,935.483870967742,705.7935471864281,1,9
61.0375,-11.402083333333334,-8.094791666666667,62.89396049399071,1.0117765136968084,81.03680370798631,927.0833333333334,799.8223469233224,1,9
61.72291666666667,-10.834375,-5.579166666666667,63.00616018964365,1.2101252649886496,84.52400559874616,857.0075757575758,667.6374361086637,1,9
61.52395833333333,-11.426041666666666,-3.379166666666667,62.980441126000784,3.7077444501586503,79.10699487294649,889.6484375,566.1007066597296,1,9
60.854166666666664,-12.358333333333333,-5.009375,62.981281844665666,1.3041646890330565,80.91650786409166,892.0454545454545,685.610863288626,1,9
60.422916666666666,-12.772916666666667,-1.571875,63.019745463573855,5.132232136835021,82.44271069127188,822.9166666666666,521.603597092658,1,9
