ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,IBI,HRV,label,subject
46.66354166666667,10.079166666666667,27.246875,63.53314741077032,5.082200646832324,84.89746307478752,903.3203125,772.5320029387236,0,16
40.15625,9.158333333333333,44.865625,63.03673877411427,3.2384059438884494,84.7200285381621,834.8214285714286,539.9642127983494,0,16
39.5625,11.595833333333333,45.579166666666666,63.06321278312456,2.4130603260218773,87.71658284041497,870.2651515151515,672.1020691875974,0,16
39.29895833333333,15.514583333333333,44.208333333333336,63.11480960888366,1.789720565069849,73.42486583301721,958.3333333333334,611.8498044370493,0,16
41.959375,19.06875,42.864583333333336,63.233551639330635,0.7501591449629752,65.21496887309684,1162.7604166666667,715.1077373983284,0,16
38.94166666666667,17.271875,45.659375,63.06213402484691,1.5112640070199383,76.95702909755072,998.8839285714286,795.3132390122448,0,16
43.35520833333333,18.213541666666668,38.475,63.16184610783245,3.0693288490851236,78.69013799768639,919.921875,627.1887079685234,0,16
37.057291666666664,14.908333333333333,46.52708333333333,62.98411819512826,2.343390744650815,76.99051462746529,1011.1607142857143,823.2901754320666,0,16
36.12916666666667,12.48125,49.38229166666667,62.998263150088256,2.810524578360147,80.01897749868357,950.4310344827586,789.0901250468343,0,16
45.723958333333336,12.36875,39.219791666666666,63.060788152381036,1.6656823228092856,74.94387603999024,1060.1851851851852,884.6268158751375,0,16
54.19375,15.246875,21.125,63.570474849500805,4.0834955298517155,81.54867196379416,1011.1607142857143,951.8006509593625,0,16
52.479166666666664,17.148958333333333,28.878125,63.32077162944527,2.941917784649954,81.46678597668186,989.2241379310345,976.7098103180026,0,16
48.623958333333334,15.692708333333334,33.0375,63.246071983909566,1.6804647986386816,81.66038147145046,971.875,877.3828392165669,0,16
43.41875,13.535416666666666,42.65416666666667,63.06929323920191,0.8289553511661923,79.27535396654324,967.6724137931035,704.2401870607983,0,16
43.751041666666666,14.240625,41.990625,63.126346889632046,1.8871150918381612,79.64042075965367,1020.0892857142857,992.3207751696692,0,16
43.49791666666667,13.572916666666666,30.917708333333334,63.42497904762417,5.21996881936113,69.48193275581268,1227.8645833333333,976.6725481472016,0,16
44.161458333333336,17.941666666666666,38.376041666666666,63.205580127795564,2.668968098125854,75.69506378621894,965.5172413793103,631.191431158454,0,16
30.225,29.351041666666667,35.092708333333334,63.35504885585869,2.4049153426041205,77.83756403289728,962.5,659.8321772656832,0,16
21.59375,59.72604166666667,2.33125,63.728003981762036,0.7911279925029158,83.17579465789143,944.7916666666666,952.3783466071698,0,16
17.925,60.01979166666667,6.972916666666666,63.72454916928953,0.5016222059141346,78.75398923474624,1005.5803571428571,866.8394258902729,0,16
21.094791666666666,59.083333333333336,8.1125,63.90440885621341,0.9500370543204425,88.35579673336308,843.75,724.3278297319815,0,16
22.548958333333335,58.678125,2.1333333333333333,63.71248038446626,0.7324683786136725,77.95626551834674,985.4166666666666,814.610984479391,0,16
32.208333333333336,42.96458333333333,10.263541666666667,63.522472706024594,2.511358127725992,86.71937038980077,969.8275862068965,1048.7057552815825,0,16
42.401041666666664,16.7875,41.85729166666667,63.15159356404063,2.0894529560521593,74.97282175180449,1022.6293103448276,757.5190429596003,0,16
26.244791666666668,54.703125,14.065625,63.72127710378194,1.1179829737981193,76.15975323698001,1009.2592592592592,844.8621587618256,0,16
45.65625,26.615625,31.966666666666665,63.21661533180757,1.477668543215194,79.65885586617046,988.1465517241379,906.1922703287487,0,16
15.303125,40.7875,33.32083333333333,63.72791608149449,2.4953296862999634,72.76356593968725,1088.9423076923076,913.9543205215456,0,16
-2.7260416666666667,55.552083333333336,26.76875,64.2145112761261,3.0580630964070874,83.10326613312519,971.875,995.5788582181896,0,16
13.632291666666667,58.19166666666667,6.725,63.92640304318476,0.61525249041798,77.16716475210917,962.5,762.0706111505092,0,16
0.984375,54.748958333333334,20.786458333333332,64.1489119035888,3.421351085794916,81.85224642281389,921.875,809.7814320802469,0,16
46.55104166666667,14.352083333333333,34.623958333333334,63.80400359761304,5.830519552245305,70.27346577443116,1049.7685185185185,721.488303852636,0,16
39.55520833333333,12.5375,43.665625,63.37976535843417,4.124258694176997,79.9836886842536,891.6015625,622.2216471851541,0,16
45.62291666666667,10.276041666666666,40.31041666666667,63.22050752473979,2.3769139616291706,92.31768573246494,775.3378378378378,535.8511936499824,0,16
44.26145833333333,5.7,44.46666666666667,63.003136285747686,0.3285470430618056,69.79994321060742,1128.90625,715.7308992272834,0,16
42.364583333333336,7.733333333333333,45.25729166666667,63.121485440678015,1.8907540195051922,84.85079896248419,865.8088235294117,680.5781020796239,0,16
37.389583333333334,9.625,46.327083333333334,63.56966549800965,5.630434720146333,80.0337086852769,904.233870967742,511.23446390412033,0,16
28.530208333333334,31.188541666666666,36.04479166666667,63.29280324176818,1.8260885700005012,84.20761238382813,906.25,782.1245105480331,0,16
20.688541666666666,53.348958333333336,17.239583333333332,63.744282854428654,2.1403239726560006,75.64646021912915,968.75,697.7222988051908,0,16
14.390625,47.18958333333333,23.928125,63.58697342159591,2.8872814920938863,63.82119953114704,1140.625,719.1574931821264,0,16
8.467708333333333,60.48854166666667,13.698958333333334,63.743712014105526,1.8006397926233244,67.31096171623798,1121.25,890.9904221099499,0,16
29.121875,-52.34375,15.673958333333333,62.5242081680047,2.491748308052321,77.17638376065776,917.96875,532.7599509371746,1,16
27.140625,-53.5375,16.488541666666666,62.473598743441364,2.10690374170598,77.62164360322666,951.0416666666666,661.9467436125888,1,16
31.565625,-50.21666666666667,16.113541666666666,62.48973876527888,3.4422689775594257,72.62448903092358,1072.9166666666667,715.6339225174366,1,16
42.014583333333334,-37.29479166666667,4.977083333333334,62.84686841240693,3.681497306840737,80.05168474864676,935.483870967742,788.1156654218548,1,16
57.190625,-21.966666666666665,12.648958333333333,62.96957974101007,2.8829141345590847,73.79340657480523,1093.75,730.9026953021859,1,16
49.61666666666667,-32.259375,11.973958333333334,62.8286850220096,3.6429276328853137,79.13909135239356,980.2083333333334,838.8868471023846,1,16
40.64270833333333,-45.78333333333333,12.298958333333333,62.603860302194946,2.4487259129173453,83.76535178518436,939.6551724137931,932.2958233480094,1,16
40.146875,-46.05833333333333,12.880208333333334,62.5107641114758,1.6539710394771203,82.43804698438423,948.5887096774194,934.6136122305656,1,16
34.80625,-49.2125,13.955208333333333,62.489174277976154,1.0468077139842813,78.90960290985998,988.1465517241379,899.1602294939267,1,16
34.978125,-49.00833333333333,14.4875,62.49672683502164,2.489513320983245,79.7751384279436,931.4516129032259,822.7320468009821,1,16
34.916666666666664,-49.565625,12.739583333333334,62.513636214624874,1.7755503068648368,78.1365130198936,970.8333333333334,890.2610039603068,1,16
31.170833333333334,-51.10104166666667,10.846875,62.54613253409454,2.0661086678781295,75.53364378292129,938.508064516129,551.217875103242,1,16
38.94895833333333,-46.12291666666667,15.7,62.45682547200103,1.7518305549730826,69.20007314238481,1088.9423076923076,669.1879407162087,1,16
38.447916666666664,-46.619791666666664,15.488541666666666,62.413766197153684,0.6974040581819976,76.45924590415817,925.4032258064516,517.1536683295077,1,16
38.42916666666667,-46.24583333333333,16.6,62.413668647690955,0.7763478191118116,66.99311634379501,1132.8125,648.7014097577861,1,16
38.35208333333333,-46.16041666666667,17.101041666666667,62.4328409247992,0.8086505582665137,78.47765229655798,979.1666666666666,818.3846908118287,1,16
38.313541666666666,-46.009375,17.645833333333332,62.43322981807273,0.6862806644377503,75.22216003905923,969.8275862068965,602.612430233088,1,16
38.11354166666667,-46.177083333333336,17.533333333333335,62.40200515870353,0.6639230676854418,84.31864476677727,934.4758064516129,896.7171028256346,1,16
38.10104166666667,-46.182291666666664,17.623958333333334,62.4232004918239,0.6285555060798829,80.51240573572919,1078.7037037037037,1074.0848911354187,1,16
38.05104166666667,-46.125,17.8125,62.40347339691031,0.668680043897592,79.25585373746134,1107.5,1066.8759458597642,1,16
38.5375,-46.221875,16.5375,62.44148053818823,1.1374532367210866,56.562198236527614,1205.7291666666667,594.4289596272024,1,16
39.47708333333333,-42.630208333333336,16.063541666666666,62.57386623602645,5.488132433642882,79.07445988266979,904.3560606060606,552.6757091216557,1,16
39.15416666666667,-45.11875,16.420833333333334,62.53924999463244,4.859539769930185,89.94000893892252,809.8958333333334,613.5104638763011,1,16
40.93958333333333,-45.110416666666666,8.627083333333333,62.569376771028494,1.2780873020825385,77.42205075690504,854.7794117647059,317.7122143329772,0,16
47.08541666666667,-37.93125,-8.738541666666666,62.89122518320551,2.1949381058856514,93.80799664116537,732.03125,378.91915702970545,0,16
45.559375,-41.640625,-10.166666666666666,62.80618231025344,1.0257746395811727,75.25882626266738,891.6015625,314.8100105491175,0,16
45.88229166666667,-41.47291666666667,-11.275,62.873446294842815,0.4051246839145726,74.83494178619353,883.5227272727273,285.12949360772905,0,16
46.6625,-41.09166666666667,-9.128125,62.86478393119183,0.9112626503368844,81.27609646463893,833.0357142857143,320.35172822916337,0,16
45.784375,-41.74791666666667,-9.873958333333333,62.75629616280987,0.5857689467941917,79.82965561361067,898.4375,496.9349096566711,0,16
47.85,-40.06458333333333,-6.633333333333334,62.82317202998193,1.0191366074423918,70.55365035478864,983.8362068965517,569.9531034906043,0,16
48.096875,-39.246875,-4.254166666666666,62.789583447587106,0.9860918543231156,84.57554138426578,824.1071428571429,352.0472556640489,0,16
46.516666666666666,-40.33541666666667,-12.373958333333333,62.808871673914624,0.492457155216066,68.0864354344945,983.3333333333334,377.2382913335757,0,16
46.244791666666664,-40.72083333333333,-12.269791666666666,62.831506607459204,0.4001384387218507,60.28469141926865,1100.9615384615386,473.5586684878654,0,16
46.09791666666667,-40.79375,-12.672916666666667,62.850484273848814,0.31944202815161943,84.25079236390911,885.4166666666666,613.1941618102092,0,16
46.253125,-39.692708333333336,-9.014583333333333,62.81818550914354,1.9008075491296479,76.43688228961784,937.5,622.035379534683,0,16
46.469791666666666,-40.89479166666667,-10.814583333333333,62.84594557930421,0.36463348237208726,63.87715900553468,1022.3214285714286,410.6334030088964,0,16
