,timestamp,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,SDNN,label,subject,focus_label
0,2025-04-30 00:02:30,39.084,-19.829333333333334,-27.421333333333333,63.15903549753247,7.348938813740395,76.34345442326419,162.37976320958225,1,8,1
1,2025-04-30 00:02:45,36.346666666666664,-50.22533333333333,8.033333333333333,62.520966013062434,0.4236454415650464,74.43282960246853,211.53119214778903,1,8,1
2,2025-04-30 00:03:00,38.025333333333336,-48.705333333333336,7.636,62.59912546741252,0.6272883827590959,60.24815940177031,100.69413900571392,1,8,1
3,2025-04-30 00:03:15,40.47866666666667,-46.624,8.008,62.4995530388375,0.4403066494379574,66.77287547687925,147.08211377784647,1,8,1
4,2025-04-30 00:03:30,40.12,-44.392,13.26,62.602938568775976,1.5375573335848278,64.93363653889274,81.64965809277261,1,8,1
5,2025-04-30 00:03:45,39.13733333333333,-48.101333333333336,6.268,62.33566037111878,0.3368176012795197,67.1633186701888,72.44356260692591,1,8,1
6,2025-04-30 00:04:00,38.968,-48.372,5.966666666666667,62.40372284945816,0.4250974727596933,84.99787351964592,187.42063186299,1,8,1
7,2025-04-30 00:04:15,38.88666666666666,-48.50666666666667,6.2,62.48090531061536,0.4279465300534694,69.77418003092716,64.52179696611854,1,8,1
8,2025-04-30 00:04:30,39.472,-45.85066666666667,6.748,62.4624969213318,1.4237784305439265,63.0645336507731,61.61684706179583,1,8,1
9,2025-04-30 00:04:45,38.36666666666667,-48.16266666666667,-8.577333333333334,62.69103434553222,0.8162185291332708,66.8588777798631,177.36913020480586,1,8,1
10,2025-04-30 00:05:00,45.46,-19.870666666666665,34.27066666666666,62.735492679939725,2.083736596892773,65.5523925090893,110.40683918530088,1,8,1
11,2025-04-30 00:05:15,52.85466666666667,-17.944,28.673333333333332,62.78892303125841,0.4022576803158431,66.58960433172318,68.55440927650095,1,8,1
12,2025-04-30 00:05:30,46.67066666666667,-37.96666666666667,14.581333333333331,62.690537198110704,2.616972642634538,69.63383289390981,119.50427979023844,1,8,1
13,2025-04-30 00:05:45,45.785333333333334,-40.382666666666665,12.982666666666669,62.65771687558214,0.672197346560547,82.07352428368935,161.67018575241028,1,8,1
14,2025-04-30 00:06:00,53.972,-8.770666666666667,17.690666666666665,63.359237039336094,4.793650153403208,69.49588814927216,68.76969488850881,1,8,1
15,2025-04-30 00:06:15,55.58533333333333,-0.3506666666666667,29.689333333333337,63.060736123061645,0.7435677177776479,69.2313813427711,36.630858073263774,1,8,1
16,2025-04-30 00:06:30,57.692,2.2173333333333334,25.262666666666668,63.116383947175294,0.9037389553511664,69.12059652113174,30.695768838870528,1,8,1
