timestamp,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,SDNN,label,subject
2025-04-30 00:01:50,33.106,-13.372,46.934,62.64615478036237,4.7082152918999025,108.62179818742477,212.63782295254995,1,15
2025-04-30 00:02:00,32.726,-17.332,50.036,62.547286328876176,1.8587557380086661,83.12817405204416,118.60733800527784,1,15
2025-04-30 00:02:10,33.142,-19.036,48.668,62.68394661344075,2.8440880723545394,80.7168221954942,149.388174613688,1,15
2025-04-30 00:02:20,32.928,-21.34,48.586,62.495066134671546,0.353141364087499,107.70819801966223,156.34762575148048,1,15
2025-04-30 00:02:30,35.688,-19.12,47.548,62.520375850522136,1.6341981242947539,105.33327962179784,176.08172621131231,1,15
2025-04-30 00:02:40,28.01,-23.168,50.322,62.50526385802343,3.303935537940982,95.58266972097974,176.30043084591168,1,15
2025-04-30 00:02:50,29.77,-23.226,49.47,62.29031686543145,0.3007071734178085,89.71848388194528,204.41174709901344,1,15
2025-04-30 00:03:00,25.962,-20.504,52.444,62.39085277335942,1.8545862646394682,78.81373838041513,143.3652289336138,1,15
2025-04-30 00:03:10,27.636,-16.664,53.502,62.55278120669171,0.3944151464596376,75.88060363499353,52.92292039818118,1,15
2025-04-30 00:03:20,31.206,-12.902,50.596,62.61085036844463,2.8756592531514658,87.75793935059916,145.99284211297774,1,15
2025-04-30 00:03:30,32.576,-3.214,42.33,62.73532605503666,2.736213582350371,89.42298200224202,205.06469036682805,1,15
2025-04-30 00:03:40,32.06,-20.218,48.926,62.461309401602236,2.6132026016589487,77.25578990103493,182.66331163281438,1,15
2025-04-30 00:03:50,36.034,-19.406,47.274,62.534643742795495,0.3799104653063354,93.26957348806089,213.46160820908565,1,15
2025-04-30 00:04:00,34.786,-7.528,43.858,62.767412008968066,3.6436231551095783,94.75075503093936,177.47809578155983,1,15
2025-04-30 00:04:10,39.812,-17.384,43.784,62.6053619166751,1.9289010555565185,85.59359297839602,191.05662769243867,1,15
2025-04-30 00:04:20,39.298,-19.152,44.302,62.58759400095681,0.4950526955737335,92.04604848774002,169.19388802661322,1,15
2025-04-30 00:04:30,31.928,-26.51,45.784,62.53262523403349,2.2344532530168637,92.41537047004132,83.43707005163243,1,15
2025-04-30 00:04:40,36.356,-35.63,35.806,62.36762232164128,0.41914907266000095,82.87605970807338,109.39824901716132,1,15
2025-04-30 00:04:50,43.184,-20.66,36.408,62.70606568775827,2.799522452588256,95.38059356866692,118.55599754365628,1,15
2025-04-30 00:05:00,38.278,-30.184,38.632,62.50337874096322,3.0022734658433348,99.76650711901246,114.94261853444772,1,15
