timestamp,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,SDNN,label,subject
2025-04-30 00:09:35,31.06,0.9,54.8,62.99803498809336,0.3571941194442879,130.20689655172413,7.8125,1,13
2025-04-30 00:10:51,24.42,-0.44,57.98,62.91800454486964,0.21143342158879863,138.73548387096776,46.875,1,13
2025-04-30 00:12:22,57.32,-25.48,3.5,62.939433326545476,2.1372254287594314,139.6825396825397,7.8125,1,13
2025-04-30 00:12:44,56.78,-25.78,9.14,63.03021264990335,0.9012731594598793,143.00689655172414,31.25,1,13
2025-04-30 00:15:52,6.94,5.86,62.76,63.41530761426321,0.42280041198118795,144.95726495726495,7.8125,1,13
2025-04-30 00:16:34,5.22,3.08,63.06,63.462155739894996,2.0772069818179957,142.41758241758242,15.625,1,13
2025-04-30 00:20:50,38.44,-14.36,47.44,62.77645684670687,0.5258001269969803,133.84615384615384,46.875,1,13
2025-04-30 00:29:04,55.0,-21.84,-21.22,62.86927182050649,0.1861740026671933,138.73548387096776,46.875,3,13
2025-04-30 00:32:26,-5.14,49.76,38.72,63.618785075739645,0.9540364179879901,137.31800766283527,15.625,3,13
2025-04-30 00:55:09,57.2,-20.7,-16.0,62.901542877237205,0.3096831656553875,140.8,39.0625,2,13
2025-04-30 00:55:49,58.02,-20.56,-12.8,62.87741634394277,0.3612670902232992,140.8,39.0625,2,13
2025-04-30 00:57:05,53.8,0.28,13.06,64.42749030742287,8.034829972496734,132.02797202797203,54.6875,2,13
2025-04-30 00:58:39,9.3,-0.5,62.3,62.9965049422282,0.4694305740126364,133.84615384615384,46.875,2,13
