timestamp,ACC_x_mean,ACC_y_mean,ACC_z_mean,net_acc_mean,net_acc_std,HR,SDNN,label,subject
2025-04-30 00:02:16,43.42,21.0,40.88,63.227733412350766,0.3372351356303261,140.8,39.0625,1,16
2025-04-30 00:02:17,43.0,21.0,41.0,63.0158710167526,0.0,150.64615384615382,7.8125,1,16
2025-04-30 00:09:08,49.0,24.98,31.0,63.13491134793559,0.05448934128380941,142.41758241758242,15.625,1,16
2025-04-30 00:09:27,-7.64,59.52,22.82,64.207027993256,0.4444730286982102,139.6825396825397,7.8125,1,16
2025-04-30 00:10:12,26.58,57.68,-4.8,63.695076792945635,0.39647489297230787,133.84615384615384,46.875,1,16
2025-04-30 00:13:52,44.52,-15.88,41.38,62.91266494839443,0.8346191293416784,136.8,54.6875,1,16
2025-04-30 00:15:10,26.04,4.0,57.0,62.79421313385492,0.0824433138850443,143.00689655172414,31.25,1,16
2025-04-30 00:19:29,54.54,13.38,29.04,63.23778244837538,0.5855518866390917,137.84615384615384,31.25,1,16
2025-04-30 00:19:53,48.52,10.6,38.92,63.11231362690465,0.3948020506860488,134.7783251231527,7.8125,1,16
2025-04-30 00:20:15,51.86,11.98,16.24,64.28993592336695,10.774234959818267,138.73548387096776,46.875,1,16
2025-04-30 00:33:12,56.98,26.84,-7.9,63.480710137128554,0.19859628865013979,144.95726495726495,7.8125,2,16
2025-04-30 00:33:17,54.28,31.82,-7.04,63.42883133099004,1.6623344984735864,144.95726495726495,7.8125,2,16
2025-04-30 00:33:19,56.62,28.5,-3.38,63.56252216272218,1.9457071499717238,144.95726495726495,7.8125,2,16
2025-04-30 00:33:21,56.26,27.58,-8.56,63.385762123561136,1.3435624344714736,147.9111111111111,15.625,2,16
2025-04-30 00:33:24,22.54,30.22,50.38,64.28209803939166,3.6594906276747907,144.95726495726495,7.8125,2,16
2025-04-30 00:33:34,20.08,58.6,15.18,63.78778101131765,0.5468031201298327,145.37142857142857,23.4375,2,16
2025-04-30 00:33:40,24.42,57.0,14.44,63.69704704018044,0.4756031549945813,134.7783251231527,7.8125,2,16
2025-04-30 00:33:47,27.8,6.98,55.92,62.861087537830926,0.6809357981164376,137.84615384615384,31.25,2,16
2025-04-30 00:33:51,26.48,6.98,56.68,62.95132929966329,0.47972847044215344,134.7783251231527,7.8125,2,16
2025-04-30 00:33:58,9.36,10.86,61.36,63.0185862169103,0.5637297418480633,132.57142857142856,15.625,2,16
2025-04-30 00:34:04,9.16,10.54,61.28,62.857253033919854,0.43097683206126297,133.84615384615384,46.875,2,16
2025-04-30 00:34:23,58.94,5.26,-22.14,63.51129649970887,5.037381951576327,133.04659498207886,31.25,2,16
2025-04-30 00:34:52,26.14,58.0,4.12,63.75326331074232,0.14634627141837334,135.78163771712158,39.0625,2,16
2025-04-30 00:35:04,23.02,57.0,17.08,63.80225835368974,0.1087610639340981,126.75324675324674,39.0625,2,16
2025-04-30 00:35:16,25.18,58.0,6.88,63.606413570628995,0.2101253961448251,144.95726495726495,7.8125,2,16
2025-04-30 00:35:25,9.98,58.82,13.86,64.86137399400509,4.4387119313827945,136.8,54.6875,2,16
2025-04-30 00:35:51,-4.94,62.64,12.88,64.1550237151067,0.4392403830449496,137.84615384615384,31.25,2,16
2025-04-30 00:36:25,20.64,60.08,1.2,63.541102183644064,0.29720916490487875,128.57142857142856,31.25,2,16
2025-04-30 00:39:11,16.4,-39.62,45.14,62.68840949913068,2.2368089925837698,142.22222222222223,0.0,2,16
2025-04-30 00:39:15,30.24,-35.22,41.8,62.72061000476151,2.1966066171735292,134.7783251231527,7.8125,2,16
2025-04-30 00:39:18,27.7,-34.72,43.98,62.50990842153682,0.38903615652044315,137.14285714285714,0.0,2,16
2025-04-30 00:39:21,28.02,-34.02,44.02,62.294508944731135,0.30684741291627193,144.95726495726495,7.8125,2,16
